Entry	Status	Gene ontology (biological process)
Q9Z0Y9	reviewed	apoptotic cell clearance [GO:0043277]; cell differentiation [GO:0030154]; cellular lipid metabolic process [GO:0044255]; cellular response to lipopolysaccharide [GO:0071222]; cholesterol homeostasis [GO:0042632]; fatty acid biosynthetic process [GO:0006633]; lipid homeostasis [GO:0055088]; lipid metabolic process [GO:0006629]; multicellular organism development [GO:0007275]; negative regulation of cholesterol storage [GO:0010887]; negative regulation of cold-induced thermogenesis [GO:0120163]; negative regulation of inflammatory response [GO:0050728]; negative regulation of lipid transport [GO:0032369]; negative regulation of macrophage activation [GO:0043031]; negative regulation of pancreatic juice secretion [GO:0090188]; negative regulation of pinocytosis [GO:0048550]; negative regulation of proteolysis [GO:0045861]; negative regulation of secretion of lysosomal enzymes [GO:0090341]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of cellular protein metabolic process [GO:0032270]; positive regulation of cholesterol efflux [GO:0010875]; positive regulation of cholesterol transport [GO:0032376]; positive regulation of fatty acid biosynthetic process [GO:0045723]; positive regulation of lipoprotein lipase activity [GO:0051006]; positive regulation of receptor biosynthetic process [GO:0010870]; positive regulation of toll-like receptor 4 signaling pathway [GO:0034145]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of triglyceride biosynthetic process [GO:0010867]; regulation of nuclear receptor transcription coactivator activity [GO:2000325]; regulation of transcription, DNA-templated [GO:0006355]; response to progesterone [GO:0032570]; sterol homeostasis [GO:0055092]; triglyceride homeostasis [GO:0070328]
O70433	reviewed	atrial cardiac muscle cell development [GO:0055014]; heart trabecula formation [GO:0060347]; negative regulation of apoptotic process [GO:0043066]; negative regulation of calcineurin-NFAT signaling cascade [GO:0070885]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; osteoblast differentiation [GO:0001649]; regulation of transcription by RNA polymerase II [GO:0006357]; response to hormone [GO:0009725]; ventricular cardiac muscle cell development [GO:0055015]
P22561	reviewed	adrenal cortex formation [GO:0035802]; adrenal gland development [GO:0030325]; apoptotic process [GO:0006915]; branching involved in ureteric bud morphogenesis [GO:0001658]; camera-type eye development [GO:0043010]; cardiac muscle cell fate commitment [GO:0060923]; cellular response to cAMP [GO:0071320]; cellular response to gonadotropin stimulus [GO:0071371]; coronary vasculature development [GO:0060976]; diaphragm development [GO:0060539]; epithelial cell differentiation [GO:0030855]; flagellated sperm motility [GO:0030317]; germ cell development [GO:0007281]; glomerular basement membrane development [GO:0032836]; glomerular visceral epithelial cell development [GO:0072015]; glomerular visceral epithelial cell differentiation [GO:0072112]; glomerulus development [GO:0032835]; gonad development [GO:0008406]; heart development [GO:0007507]; kidney development [GO:0001822]; male genitalia development [GO:0030539]; male gonad development [GO:0008584]; mesenchymal to epithelial transition [GO:0060231]; mesonephros development [GO:0001823]; metanephric comma-shaped body morphogenesis [GO:0072278]; metanephric mesenchyme development [GO:0072075]; metanephric S-shaped body morphogenesis [GO:0072284]; metanephros development [GO:0001656]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell growth [GO:0030308]; negative regulation of cell proliferation [GO:0008285]; negative regulation of female gonad development [GO:2000195]; negative regulation of mesenchymal cell apoptotic process involved in metanephros development [GO:1900212]; negative regulation of metanephric glomerular mesangial cell proliferation [GO:0072302]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of translation [GO:0017148]; positive regulation of apoptotic process [GO:0043065]; positive regulation of heart growth [GO:0060421]; positive regulation of male gonad development [GO:2000020]; positive regulation of metanephric ureteric bud development [GO:2001076]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; posterior mesonephric tubule development [GO:0072166]; regulation of animal organ formation [GO:0003156]; regulation of gene expression [GO:0010468]; regulation of transcription, DNA-templated [GO:0006355]; regulation of transcription by RNA polymerase II [GO:0006357]; RNA splicing [GO:0008380]; seminiferous tubule development [GO:0072520]; Sertoli cell development [GO:0060009]; sex determination [GO:0007530]; single fertilization [GO:0007338]; spermatogenesis [GO:0007283]; thorax and anterior abdomen determination [GO:0007356]; tissue development [GO:0009888]; ureteric bud development [GO:0001657]; vasculogenesis [GO:0001570]; visceral serous pericardium development [GO:0061032]
O70445	reviewed	DNA repair [GO:0006281]; negative regulation of apoptotic process [GO:0043066]; negative regulation of protein export from nucleus [GO:0046826]; positive regulation of apoptotic process [GO:0043065]; protein K6-linked ubiquitination [GO:0085020]; regulation of phosphorylation [GO:0042325]
O70479	reviewed	cell migration [GO:0016477]; DNA replication [GO:0006260]; immune response [GO:0006955]; negative regulation of Rho protein signal transduction [GO:0035024]; positive regulation of DNA replication [GO:0045740]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein homooligomerization [GO:0051260]; protein ubiquitination [GO:0016567]; stress fiber assembly [GO:0043149]
O88196	reviewed	negative regulation of cell morphogenesis involved in differentiation [GO:0010771]; negative regulation of neuron differentiation [GO:0045665]; protein K48-linked ubiquitination [GO:0070936]; ubiquitin-dependent protein catabolic process [GO:0006511]
Q6P8Z1	reviewed	
O88282	reviewed	negative regulation of transcription by RNA polymerase II [GO:0000122]
P41183	reviewed	actin cytoskeleton organization [GO:0030036]; B cell differentiation [GO:0030183]; cell morphogenesis [GO:0000902]; cellular response to DNA damage stimulus [GO:0006974]; erythrocyte development [GO:0048821]; germinal center formation [GO:0002467]; inflammatory response [GO:0006954]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell differentiation [GO:0045596]; negative regulation of cell growth [GO:0030308]; negative regulation of cell-matrix adhesion [GO:0001953]; negative regulation of cell proliferation [GO:0008285]; negative regulation of cellular senescence [GO:2000773]; negative regulation of isotype switching to IgE isotypes [GO:0048294]; negative regulation of mast cell cytokine production [GO:0032764]; negative regulation of Notch signaling pathway [GO:0045746]; negative regulation of Rho protein signal transduction [GO:0035024]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of type 2 immune response [GO:0002829]; positive regulation of apoptotic process [GO:0043065]; positive regulation of B cell proliferation [GO:0030890]; positive regulation of cellular component movement [GO:0051272]; positive regulation of histone deacetylation [GO:0031065]; positive regulation of neuron differentiation [GO:0045666]; positive regulation of regulatory T cell differentiation [GO:0045591]; protein import into nucleus, translocation [GO:0000060]; protein localization [GO:0008104]; regulation of cell proliferation [GO:0042127]; regulation of GTPase activity [GO:0043087]; regulation of inflammatory response [GO:0050727]; regulation of memory T cell differentiation [GO:0043380]; regulation of transcription by RNA polymerase II [GO:0006357]; Rho protein signal transduction [GO:0007266]; spermatogenesis [GO:0007283]; type 2 immune response [GO:0042092]
O88508	reviewed	aging [GO:0007568]; cellular response to amino acid stimulus [GO:0071230]; cellular response to ethanol [GO:0071361]; cellular response to hypoxia [GO:0071456]; DNA methylation [GO:0006306]; DNA methylation involved in embryo development [GO:0043045]; DNA methylation involved in gamete generation [GO:0043046]; DNA methylation on cytosine [GO:0032776]; hepatocyte apoptotic process [GO:0097284]; hypermethylation of CpG island [GO:0044027]; maintenance of DNA methylation [GO:0010216]; methylation-dependent chromatin silencing [GO:0006346]; mitotic cell cycle [GO:0000278]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neuron differentiation [GO:0030182]; positive regulation of cell death [GO:0010942]; regulation of gene expression by genetic imprinting [GO:0006349]; response to cocaine [GO:0042220]; response to estradiol [GO:0032355]; response to ionizing radiation [GO:0010212]; response to lead ion [GO:0010288]; response to vitamin A [GO:0033189]; spermatogenesis [GO:0007283]
Q9CWR8	reviewed	chorionic trophoblast cell differentiation [GO:0060718]; DNA methylation [GO:0006306]; DNA methylation involved in gamete generation [GO:0043046]; DNA methylation on cytosine [GO:0032776]; genetic imprinting [GO:0071514]; in utero embryonic development [GO:0001701]; male meiosis I [GO:0007141]; methylation [GO:0032259]; negative regulation of DNA methylation [GO:1905642]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transposition [GO:0010529]; placenta development [GO:0001890]; positive regulation of DNA methylation [GO:1905643]; spermatogenesis [GO:0007283]; stem cell differentiation [GO:0048863]
Q60769	reviewed	apoptotic process [GO:0006915]; B-1 B cell homeostasis [GO:0001922]; cell migration [GO:0016477]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to lipopolysaccharide [GO:0071222]; cytoskeleton organization [GO:0007010]; establishment of protein localization to vacuole [GO:0072666]; inflammatory response [GO:0006954]; marginal zone B cell differentiation [GO:0002315]; negative regulation of autophagy [GO:0010507]; negative regulation of B cell activation [GO:0050869]; negative regulation of CD40 signaling pathway [GO:2000349]; negative regulation of cell death [GO:0060548]; negative regulation of chronic inflammatory response [GO:0002677]; negative regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0045736]; negative regulation of endothelial cell apoptotic process [GO:2000352]; negative regulation of extrinsic apoptotic signaling pathway via death domain receptors [GO:1902042]; negative regulation of granuloma formation [GO:0002632]; negative regulation of heterotypic cell-cell adhesion [GO:0034115]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of innate immune response [GO:0045824]; negative regulation of interleukin-1 beta production [GO:0032691]; negative regulation of interleukin-1 beta secretion [GO:0050713]; negative regulation of interleukin-2 production [GO:0032703]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway [GO:0070429]; negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway [GO:0070433]; negative regulation of protein ubiquitination [GO:0031397]; negative regulation of smooth muscle cell proliferation [GO:0048662]; negative regulation of toll-like receptor 3 signaling pathway [GO:0034140]; negative regulation of toll-like receptor 5 signaling pathway [GO:0034148]; negative regulation of tumor necrosis factor production [GO:0032720]; positive regulation of cellular protein catabolic process [GO:1903364]; positive regulation of hepatocyte proliferation [GO:2000347]; positive regulation of protein catabolic process [GO:0045732]; positive regulation of Wnt signaling pathway [GO:0030177]; protein deubiquitination [GO:0016579]; protein deubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0071947]; protein K11-linked deubiquitination [GO:0035871]; protein K29-linked deubiquitination [GO:0035523]; protein K33-linked deubiquitination [GO:1990168]; protein K48-linked deubiquitination [GO:0071108]; protein K48-linked ubiquitination [GO:0070936]; protein K63-linked deubiquitination [GO:0070536]; regulation of germinal center formation [GO:0002634]; regulation of immunoglobulin production [GO:0002637]; regulation of innate immune response [GO:0045088]; response to molecule of bacterial origin [GO:0002237]; response to muramyl dipeptide [GO:0032495]; response to wounding [GO:0009611]; tolerance induction to lipopolysaccharide [GO:0072573]
