Entry	Status	Gene ontology (biological process)
Q08227	reviewed	inositol phosphate dephosphorylation [GO:0046855]; phosphatidylinositol dephosphorylation [GO:0046856]; protein transport [GO:0015031]
Q08280	reviewed	transmembrane transport [GO:0055085]
Q08926	reviewed	
Q08954	reviewed	
Q08974	reviewed	cell cycle [GO:0007049]
Q08980	reviewed	
Q12122	reviewed	lysine biosynthetic process via aminoadipic acid [GO:0019878]
Q12206	reviewed	cellular protein-containing complex localization [GO:0034629]; cellular response to DNA damage stimulus [GO:0006974]; negative regulation of chromatin silencing at silent mating-type cassette [GO:0061186]; negative regulation of chromatin silencing at telomere [GO:0031939]; negative regulation of transcription from RNA polymerase II promoter involved in meiotic cell cycle [GO:0010674]; positive regulation of transcription by RNA polymerase II [GO:0045944]
Q12274	reviewed	
Q12301	reviewed	
Q12329	reviewed	cytoskeleton organization [GO:0007010]
Q12407	reviewed	hexose transmembrane transport [GO:0008645]; transmembrane transport [GO:0055085]
Q12461	reviewed	mitotic spindle organization [GO:0007052]; response to osmotic stress [GO:0006970]
Q12462	reviewed	fatty acid oxidation [GO:0019395]; peroxisome fission [GO:0016559]; peroxisome organization [GO:0007031]; regulation of peroxisome size [GO:0044375]; signal transduction [GO:0007165]
Q12489	reviewed	
Q12498	reviewed	cell redox homeostasis [GO:0045454]
Q12516	reviewed	lipid catabolic process [GO:0016042]; positive regulation of catalytic activity [GO:0043085]
Q99190	reviewed	very long-chain fatty acid biosynthetic process [GO:0042761]; very long-chain fatty acid metabolic process [GO:0000038]
Q99288	reviewed	dephosphorylation [GO:0016311]; intracellular sterol transport [GO:0032366]
Q99393	reviewed	cellular zinc ion homeostasis [GO:0006882]
P02992	reviewed	mitochondrial translation [GO:0032543]; mitochondrial translational elongation [GO:0070125]; translational elongation [GO:0006414]
Q03050	reviewed	fungal-type cell wall organization [GO:0031505]
P02994	reviewed	actin filament bundle assembly [GO:0051017]; cellular response to amino acid starvation [GO:0034198]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of protein phosphorylation [GO:0001933]; translation [GO:0006412]; translational elongation [GO:0006414]; tRNA export from nucleus [GO:0006409]
P38207	reviewed	base-excision repair [GO:0006284]
P39013	reviewed	actin cortical patch assembly [GO:0000147]; actin filament organization [GO:0007015]; ascospore wall assembly [GO:0030476]; bipolar cellular bud site selection [GO:0007121]; endocytosis [GO:0006897]
Q03081	reviewed	negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of sulfur amino acid metabolic process [GO:0031335]; regulation of transcription by RNA polymerase II [GO:0006357]
Q12377	reviewed	proteasome assembly [GO:0043248]; ubiquitin-dependent protein catabolic process [GO:0006511]
P03962	reviewed	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; UMP biosynthetic process [GO:0006222]
P04037	reviewed	aerobic respiration [GO:0009060]; mitochondrial ATP synthesis coupled proton transport [GO:0042776]; mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]; mitochondrial respiratory chain complex IV assembly [GO:0033617]
P21954	reviewed	glutamate biosynthetic process [GO:0006537]; glyoxylate cycle [GO:0006097]; isocitrate metabolic process [GO:0006102]; NADP metabolic process [GO:0006739]; tricarboxylic acid cycle [GO:0006099]
P32796	reviewed	carnitine metabolic process [GO:0009437]; fatty acid metabolic process [GO:0006631]
P38274	reviewed	cell division [GO:0051301]; cell morphogenesis [GO:0000902]; cellular protein catabolic process [GO:0044257]; G2/M transition of mitotic cell cycle [GO:0000086]; histone arginine methylation [GO:0034969]; positive regulation of mitotic nuclear division [GO:0045840]; regulation of cell cycle [GO:0051726]
Q02793	reviewed	cellular protein-containing complex assembly [GO:0034622]; defense response to virus [GO:0051607]; nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay [GO:0070478]; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' [GO:0034427]; nuclear-transcribed mRNA catabolic process, non-stop decay [GO:0070481]; protein-DNA complex assembly [GO:0065004]; reciprocal meiotic recombination [GO:0007131]
P04039	reviewed	mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]
P43592	reviewed	re-entry into mitotic cell cycle after pheromone arrest [GO:0000321]
P04046	reviewed	'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]; nucleoside metabolic process [GO:0009116]; purine nucleobase biosynthetic process [GO:0009113]
P07286	reviewed	aerobic respiration [GO:0009060]; dolichyl diphosphate biosynthetic process [GO:0006489]; protein N-linked glycosylation [GO:0006487]
P04050	reviewed	transcription, RNA-templated [GO:0001172]; transcription by RNA polymerase II [GO:0006366]; translesion synthesis [GO:0019985]
P20434	reviewed	ribosome biogenesis [GO:0042254]; termination of RNA polymerase III transcription [GO:0006386]; transcription, RNA-templated [GO:0001172]; transcription by RNA polymerase I [GO:0006360]; transcription by RNA polymerase II [GO:0006366]; transcription by RNA polymerase III [GO:0006383]; tRNA transcription by RNA polymerase III [GO:0042797]
P20436	reviewed	ribosome biogenesis [GO:0042254]; termination of RNA polymerase III transcription [GO:0006386]; transcription, RNA-templated [GO:0001172]; transcription by RNA polymerase I [GO:0006360]; transcription by RNA polymerase II [GO:0006366]; transcription by RNA polymerase III [GO:0006383]; tRNA transcription by RNA polymerase III [GO:0042797]
P22139	reviewed	ribosome biogenesis [GO:0042254]; termination of RNA polymerase III transcription [GO:0006386]; transcription, RNA-templated [GO:0001172]; transcription by RNA polymerase I [GO:0006360]; transcription by RNA polymerase II [GO:0006366]; transcription by RNA polymerase III [GO:0006383]; tRNA transcription by RNA polymerase III [GO:0042797]
P53842	reviewed	
P04051	reviewed	termination of RNA polymerase III transcription [GO:0006386]; tRNA transcription by RNA polymerase III [GO:0042797]
P15891	reviewed	actin cortical patch assembly [GO:0000147]; barbed-end actin filament capping [GO:0051016]; positive regulation of Arp2/3 complex-mediated actin nucleation [GO:2000601]; protein localization to actin cortical patch [GO:0044379]
P35718	reviewed	termination of RNA polymerase III transcription [GO:0006386]; transcription initiation from RNA polymerase III promoter [GO:0006384]; tRNA transcription by RNA polymerase III [GO:0042797]
P04147	reviewed	mRNA processing [GO:0006397]; mRNA transport [GO:0051028]; regulation of nuclear-transcribed mRNA poly(A) tail shortening [GO:0060211]; regulation of translational initiation [GO:0006446]
P04161	reviewed	'de novo' IMP biosynthetic process [GO:0006189]; adenine biosynthetic process [GO:0046084]; purine nucleotide biosynthetic process [GO:0006164]
P25337	reviewed	mRNA splicing, via spliceosome [GO:0000398]; RNA splicing [GO:0008380]
P36108	reviewed	ATP export [GO:1904669]; endosome transport via multivesicular body sorting pathway [GO:0032509]; intralumenal vesicle formation [GO:0070676]; late endosome to vacuole transport [GO:0045324]; protein retention in Golgi apparatus [GO:0045053]; protein transport [GO:0015031]; septum digestion after cytokinesis [GO:0000920]; ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043162]
Q12343	reviewed	regulation of transcription by RNA polymerase II [GO:0006357]; transcription by RNA polymerase II [GO:0006366]
P04385	reviewed	carbohydrate phosphorylation [GO:0046835]; galactose catabolic process via UDP-galactose [GO:0033499]; positive regulation of transcription by galactose [GO:0000411]
P04387	reviewed	galactose metabolic process [GO:0006012]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; negative regulation of kinase activity [GO:0033673]; negative regulation of transcription by RNA polymerase II [GO:0000122]
P07269	reviewed	chromatin remodeling [GO:0006338]; histidine biosynthetic process [GO:0000105]; positive regulation of DNA binding [GO:0043388]; positive regulation of phosphate metabolic process [GO:0045937]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription regulatory region DNA binding [GO:2000679]; purine nucleobase biosynthetic process [GO:0009113]
P25046	reviewed	negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]; RNA polymerase II preinitiation complex assembly [GO:0051123]; transcriptional open complex formation at RNA polymerase II promoter [GO:0001113]
P25367	reviewed	
P25502	reviewed	positive regulation of proline catabolic process to glutamate [GO:2001158]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proline metabolic process [GO:0006560]; transcription, DNA-templated [GO:0006351]; transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery [GO:0000972]
P32607	reviewed	cellular response to oleic acid [GO:0071400]; mitochondria-nucleus signaling pathway [GO:0031930]; positive regulation of transcription by RNA polymerase II [GO:0045944]
P33308	reviewed	negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]
P36000	reviewed	Golgi to vacuole transport [GO:0006896]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]
P36003	reviewed	intracellular signal transduction [GO:0035556]; peptidyl-serine phosphorylation [GO:0018105]; proteolysis [GO:0006508]
P38709	reviewed	glycogen metabolic process [GO:0005977]; UDP-glucose metabolic process [GO:0006011]
P39959	reviewed	
P40959	reviewed	plasma membrane tubulation [GO:0097320]; protein targeting to vacuole [GO:0006623]; retrograde transport, endosome to Golgi [GO:0042147]
P41913	reviewed	aerobic respiration [GO:0009060]
P47822	reviewed	negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]
P48235	reviewed	
P50102	reviewed	histone deubiquitination [GO:0016578]; histone H3-K4 methylation [GO:0051568]; histone H3-K79 methylation [GO:0034729]; RNA splicing [GO:0008380]; ubiquitin-dependent protein catabolic process [GO:0006511]
P50875	reviewed	chromatin organization [GO:0006325]; histone acetylation [GO:0016573]; IRE1-mediated unfolded protein response [GO:0036498]
Q00723	reviewed	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11) [GO:0000388]
Q03067	reviewed	histone deubiquitination [GO:0016578]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of transcription by RNA polymerase II [GO:0006357]
Q05610	reviewed	ascospore wall assembly [GO:0030476]; cell division [GO:0051301]; ubiquitin-dependent protein catabolic process [GO:0006511]
Q05785	reviewed	actin cortical patch assembly [GO:0000147]; actin filament organization [GO:0007015]; endocytosis [GO:0006897]
Q08601	reviewed	apoptotic process [GO:0006915]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]
Q08831	reviewed	negative regulation of translation [GO:0017148]; nuclear-transcribed mRNA catabolic process [GO:0000956]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; positive regulation of endodeoxyribonuclease activity [GO:0032079]; protein transport [GO:0015031]; regulation of mRNA stability [GO:0043488]
Q12493	reviewed	cell division [GO:0051301]; meiotic cell cycle [GO:0051321]
P04397	reviewed	galactose catabolic process via UDP-galactose [GO:0033499]
P38700	reviewed	Golgi to vacuole transport [GO:0006896]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]
Q08293	reviewed	
P04449	reviewed	assembly of large subunit precursor of preribosome [GO:1902626]; cytoplasmic translation [GO:0002181]; ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]
P04650	reviewed	cytoplasmic translation [GO:0002181]
P25293	reviewed	budding cell bud growth [GO:0007117]; nucleosome assembly [GO:0006334]; nucleosome disassembly [GO:0006337]; positive regulation of catalytic activity [GO:0043085]; positive regulation of histone H3-K9 acetylation [GO:2000617]; positive regulation of microtubule polymerization [GO:0031116]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; protein import into nucleus [GO:0006606]
P38615	reviewed	ascospore formation [GO:0030437]; cellular response to heat [GO:0034605]; cellular response to salt stress [GO:0071472]; protein phosphorylation [GO:0006468]; proteolysis [GO:0006508]
P04710	reviewed	aerobic respiration [GO:0009060]; heme biosynthetic process [GO:0006783]; heme transport [GO:0015886]; mitochondrial transport [GO:0006839]
