Entry	Status	Gene ontology (cellular component)
P07143	reviewed	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrial respiratory chain [GO:0005746]; mitochondrial respiratory chain complex III [GO:0005750]
Q08232	reviewed	Dsc E3 ubiquitin ligase complex [GO:0044695]; integral component of membrane [GO:0016021]
P07170	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial intermembrane space [GO:0005758]
P16622	reviewed	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P07213	reviewed	integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial outer membrane [GO:0005741]; mitochondrial outer membrane translocase complex [GO:0005742]; mitochondrion [GO:0005739]
P08468	reviewed	mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]
P0C268	reviewed	
P16451	reviewed	mitochondrial pyruvate dehydrogenase complex [GO:0005967]
P32332	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
P38156	reviewed	integral component of plasma membrane [GO:0005887]
P38196	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P40310	reviewed	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
P41544	reviewed	cytosol [GO:0005829]; integral component of Golgi membrane [GO:0030173]; trans-Golgi network [GO:0005802]
P54854	reviewed	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
P07236	reviewed	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q04431	reviewed	chromosome, centromeric region [GO:0000775]; condensed nuclear chromosome kinetochore [GO:0000778]; cytoplasm [GO:0005737]; nuclear membrane [GO:0031965]; spindle pole body [GO:0005816]
P07244	reviewed	cytosol [GO:0005829]
Q08750	reviewed	integral component of membrane [GO:0016021]
P07245	reviewed	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P07246	reviewed	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]
P38244	reviewed	fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]
Q12396	reviewed	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P15108	reviewed	mitochondrion [GO:0005739]
P21182	reviewed	cytosol [GO:0005829]
P40958	reviewed	condensed nuclear chromosome kinetochore [GO:0000778]; mitotic checkpoint complex [GO:0033597]
P53043	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q01574	reviewed	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P11746	reviewed	cytosol [GO:0005829]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
P07253	reviewed	Cbp3p-Cbp6 complex [GO:0061671]; mitochondrial ribosome [GO:0005761]
P07255	reviewed	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex IV [GO:0005751]
P07256	reviewed	mitochondrial respiratory chain complex III [GO:0005750]; mitochondrion [GO:0005739]
P07257	reviewed	mitochondrial crista [GO:0030061]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrial respiratory chain complex III [GO:0005750]; mitochondrion [GO:0005739]
P39102	reviewed	integral component of mitochondrial outer membrane [GO:0031307]
P41808	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P53271	reviewed	extrinsic component of membrane [GO:0019898]; Golgi membrane [GO:0000139]; Golgi transport complex [GO:0017119]
Q04433	reviewed	anchored component of membrane [GO:0031225]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]
Q06096	reviewed	endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; Golgi transport complex [GO:0017119]
P07258	reviewed	carbamoyl-phosphate synthase complex [GO:0005951]; cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]
P38930	reviewed	CURI complex [GO:0032545]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; protein kinase CK2 complex [GO:0005956]; UTP-C complex [GO:0034456]
P40207	reviewed	cell [GO:0005623]; integral component of membrane [GO:0016021]
P53615	reviewed	cytoplasm [GO:0005737]; mitochondrial intermembrane space [GO:0005758]; nucleus [GO:0005634]
Q12460	reviewed	box C/D snoRNP complex [GO:0031428]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040]
P07259	reviewed	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]
P07260	reviewed	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; eukaryotic translation initiation factor 4F complex [GO:0016281]; nucleus [GO:0005634]; ribosome [GO:0005840]
P12962	reviewed	cytoplasm [GO:0005737]; mRNA cap binding complex [GO:0005845]
P07261	reviewed	nuclear envelope [GO:0005635]
P35817	reviewed	nuclear chromatin [GO:0000790]; Swr1 complex [GO:0000812]
P53278	reviewed	eisosome [GO:0032126]
Q06162	reviewed	kinetochore [GO:0000776]; Mis6-Sim4 complex [GO:0031511]; nucleus [GO:0005634]
P07262	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
Q03048	reviewed	actin cortical patch [GO:0030479]; actin cytoskeleton [GO:0015629]; nuclear matrix [GO:0016363]
P07264	reviewed	3-isopropylmalate dehydratase complex [GO:0009316]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]
P07266	reviewed	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; ribonucleoprotein complex [GO:1990904]
P07267	reviewed	fungal-type vacuole [GO:0000324]; protein-containing complex [GO:0032991]
Q03151	reviewed	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P43603	reviewed	actin cortical patch [GO:0030479]; ruffle membrane [GO:0032587]
P07270	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P07271	reviewed	mitochondrial inner membrane [GO:0005743]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; nuclear replication fork [GO:0043596]; nucleolus [GO:0005730]; nucleus [GO:0005634]; replication fork [GO:0005657]
P38129	reviewed	SAGA complex [GO:0000124]; SLIK (SAGA-like) complex [GO:0046695]; transcription factor TFIID complex [GO:0005669]
Q04734	reviewed	cell division site [GO:0032153]; growing cell tip [GO:0035838]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P07272	reviewed	nucleus [GO:0005634]
P27351	reviewed	AP-2 adaptor complex [GO:0030122]; endocytic vesicle [GO:0030139]
P36085	reviewed	Sin3-type complex [GO:0070822]
P47031	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P47156	reviewed	histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]
P07273	reviewed	nucleus [GO:0005634]
P07274	reviewed	cell cortex [GO:0005938]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extrinsic component of plasma membrane [GO:0019897]
P17555	reviewed	actin cortical patch [GO:0030479]; cortical actin cytoskeleton [GO:0030864]
P33749	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
P38163	reviewed	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
P53131	reviewed	post-mRNA release spliceosomal complex [GO:0071014]
P53438	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
Q02555	reviewed	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q12199	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
P07283	reviewed	cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]
P07284	reviewed	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]
P07285	reviewed	cytosol [GO:0005829]
P31386	reviewed	cytoplasm [GO:0005737]
P08518	reviewed	cytoplasmic stress granule [GO:0010494]; RNA polymerase II, core complex [GO:0005665]
P12683	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]; peroxisomal membrane [GO:0005778]
P38314	reviewed	cytoplasm [GO:0005737]
P07560	reviewed	endosome [GO:0005768]; incipient cellular bud site [GO:0000131]; mating projection tip [GO:0043332]; plasma membrane [GO:0005886]; transport vesicle [GO:0030133]; transport vesicle membrane [GO:0030658]; vesicle [GO:0031982]
Q04322	reviewed	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; Golgi-associated vesicle [GO:0005798]; incipient cellular bud site [GO:0000131]; plasma membrane [GO:0005886]
P07703	reviewed	nucleoplasm [GO:0005654]; RNA polymerase I complex [GO:0005736]; RNA polymerase III complex [GO:0005666]
P10964	reviewed	nucleolus [GO:0005730]; RNA polymerase I complex [GO:0005736]
P28000	reviewed	nucleoplasm [GO:0005654]; RNA polymerase I complex [GO:0005736]; RNA polymerase III complex [GO:0005666]
P32566	reviewed	cellular bud neck [GO:0005935]; incipient cellular bud site [GO:0000131]; nucleus [GO:0005634]
P39924	reviewed	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
P07806	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]
P34077	reviewed	nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nuclear pore linkers [GO:0044612]; nuclear pore nuclear basket [GO:0044615]
P38164	reviewed	extrinsic component of fungal-type vacuolar membrane [GO:0097042]; Seh1-associated complex [GO:0035859]
P46674	reviewed	nuclear envelope [GO:0005635]; transcription export complex 2 [GO:0070390]
P07807	reviewed	cytosol [GO:0005829]
P27825	reviewed	integral component of endoplasmic reticulum membrane [GO:0030176]
P07834	reviewed	nuclear matrix [GO:0016363]; nuclear SCF ubiquitin ligase complex [GO:0043224]; nucleus [GO:0005634]; Pwp2p-containing subcomplex of 90S preribosome [GO:0034388]; SCF ubiquitin ligase complex [GO:0019005]; small-subunit processome [GO:0032040]
P52286	reviewed	CBF3 complex [GO:0031518]; condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; kinetochore [GO:0000776]; nucleus [GO:0005634]; RAVE complex [GO:0043291]; SCF ubiquitin ligase complex [GO:0019005]
Q03900	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P40567	reviewed	U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]
P07884	reviewed	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleus [GO:0005634]
P40011	reviewed	
P18888	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]; SWI/SNF complex [GO:0016514]
P53204	reviewed	nucleus [GO:0005634]
Q06178	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P08004	reviewed	cell septum [GO:0030428]; chitosome [GO:0045009]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P19414	reviewed	cytosol [GO:0005829]; mitochondrial intermembrane space [GO:0005758]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]
P38776	reviewed	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
P39719	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P35182	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P38231	reviewed	mitochondrion [GO:0005739]
P25652	reviewed	
P25693	reviewed	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; incipient cellular bud site [GO:0000131]; nucleus [GO:0005634]
P52918	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; RNA nuclear export complex [GO:0042565]
P08425	reviewed	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P40218	reviewed	
P08431	reviewed	cytoplasm [GO:0005737]
P08456	reviewed	integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]
P25376	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P32791	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P33767	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]; oligosaccharyltransferase complex [GO:0008250]
P38992	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P38993	reviewed	high-affinity iron permease complex [GO:0033573]; plasma membrane [GO:0005886]
P40440	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P49018	reviewed	endoplasmic reticulum membrane [GO:0005789]; GPI-anchor transamidase complex [GO:0042765]; integral component of endoplasmic reticulum membrane [GO:0030176]
P50944	reviewed	fungal-type vacuole [GO:0000324]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; vacuole-mitochondrion membrane contact site [GO:1990816]
P53045	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q03655	reviewed	anchored component of membrane [GO:0031225]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]; plasma membrane [GO:0005886]
Q06644	reviewed	dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex [GO:0097582]; integral component of membrane [GO:0016021]
Q08986	reviewed	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P08458	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; prospore membrane [GO:0005628]
P08465	reviewed	cytoplasm [GO:0005737]
P36100	reviewed	transcriptional preinitiation complex [GO:0097550]; transcription factor TFIIE complex [GO:0005673]
Q99257	reviewed	cytoplasm [GO:0005737]; nuclear RNA export factor complex [GO:0042272]; nucleus [GO:0005634]
P08466	reviewed	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P35995	reviewed	mitotic spindle [GO:0072686]; nucleus [GO:0005634]
P53322	reviewed	integral component of plasma membrane [GO:0005887]
Q00539	reviewed	commitment complex [GO:0000243]; cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]
P16370	reviewed	nucleoplasm [GO:0005654]; RNA polymerase II, core complex [GO:0005665]
P20435	reviewed	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; RNA polymerase I complex [GO:0005736]; RNA polymerase II, core complex [GO:0005665]; RNA polymerase III complex [GO:0005666]
P47122	reviewed	cytoplasm [GO:0005737]
Q06505	reviewed	nucleus [GO:0005634]
P08521	reviewed	cytosol [GO:0005829]
P14904	reviewed	extracellular region [GO:0005576]; fungal-type vacuole [GO:0000324]
P35193	reviewed	cytoplasm [GO:0005737]; extrinsic component of membrane [GO:0019898]; phagophore assembly site [GO:0000407]; phagophore assembly site membrane [GO:0034045]
P40325	reviewed	cytoplasm [GO:0005737]
Q04437	reviewed	Ku70:Ku80 complex [GO:0043564]; nuclear chromosome, telomeric region [GO:0000784]
Q08417	reviewed	cell periphery [GO:0071944]; endoplasmic reticulum [GO:0005783]; fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P08524	reviewed	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]
P48568	reviewed	
P08525	reviewed	mitochondrial respiratory chain complex III [GO:0005750]
P08536	reviewed	cytoplasm [GO:0005737]
P38852	reviewed	chromatin [GO:0000785]; nucleus [GO:0005634]; U5 snRNP [GO:0005682]
P18851	reviewed	G-protein beta/gamma-subunit complex [GO:0031680]; heterotrimeric G-protein complex [GO:0005834]; mating projection [GO:0005937]; plasma membrane [GO:0005886]
P38268	reviewed	integral component of membrane [GO:0016021]
P38740	reviewed	integral component of membrane [GO:0016021]
Q03981	reviewed	COP9 signalosome [GO:0008180]; cytoplasm [GO:0005737]
Q04751	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P08566	reviewed	cytoplasm [GO:0005737]
P08593	reviewed	mitochondrion [GO:0005739]
P08638	reviewed	nucleus [GO:0005634]
P08678	reviewed	endoplasmic reticulum membrane [GO:0005789]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
P08679	reviewed	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; peroxisome [GO:0005777]
P43638	reviewed	cytoplasm [GO:0005737]; microtubule [GO:0005874]; spindle [GO:0005819]
Q12179	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P17065	reviewed	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytosol [GO:0005829]; transport vesicle [GO:0030133]
P33122	reviewed	nuclear chromatin [GO:0000790]
P36049	reviewed	nuclear periphery [GO:0034399]; nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]
P37296	reviewed	endosome membrane [GO:0010008]; fungal-type vacuole membrane [GO:0000329]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; late endosome [GO:0005770]; vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]; vacuolar proton-transporting V-type ATPase complex [GO:0016471]
P39526	reviewed	cytosol [GO:0005829]; endocytic vesicle [GO:0030139]; Golgi apparatus [GO:0005794]
P40003	reviewed	BLOC-1 complex [GO:0031083]; cytoplasmic vesicle [GO:0031410]; vacuole [GO:0005773]
P40094	reviewed	cis-Golgi network [GO:0005801]; Golgi membrane [GO:0000139]; Golgi transport complex [GO:0017119]
P40314	reviewed	CCR4-NOT core complex [GO:0030015]; nascent polypeptide-associated complex [GO:0005854]; nucleus [GO:0005634]; polysomal ribosome [GO:0042788]
P40328	reviewed	cell cortex [GO:0005938]
P40991	reviewed	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
P43557	reviewed	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]
P48237	reviewed	mitochondrion [GO:0005739]
P50896	reviewed	mitochondrion [GO:0005739]; P-body [GO:0000932]
P53724	reviewed	mitochondrial large ribosomal subunit [GO:0005762]
Q02732	reviewed	COMA complex [GO:0000817]; condensed nuclear chromosome kinetochore [GO:0000778]; nucleus [GO:0005634]
