Entry	Status	Gene ontology (biological process)
Q09601	reviewed	cell cycle [GO:0007049]; cell division [GO:0051301]; embryo development ending in birth or egg hatching [GO:0009792]; mRNA transport [GO:0051028]; NLS-bearing protein import into nucleus [GO:0006607]; nuclear pore organization [GO:0006999]; nucleus organization [GO:0006997]; regulation of exit from mitosis [GO:0007096]
Q17427	reviewed	N-acetylglucosamine biosynthetic process [GO:0006045]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]
Q17721	unreviewed	
Q18239	unreviewed	asymmetric cell division [GO:0008356]; canonical Wnt signaling pathway [GO:0060070]; cell fate specification [GO:0001708]; digestive tract morphogenesis [GO:0048546]; embryonic digestive tract morphogenesis [GO:0048557]; embryonic morphogenesis [GO:0048598]; endodermal cell fate specification [GO:0001714]; establishment of mitotic spindle orientation [GO:0000132]; gonad morphogenesis [GO:0035262]; intracellular signal transduction [GO:0035556]; left/right axis specification [GO:0070986]; protein localization [GO:0008104]; Wnt signaling pathway [GO:0016055]; Wnt signaling pathway, regulating spindle positioning [GO:0060069]
Q20748	reviewed	mitochondrion organization [GO:0007005]
Q2EEM6	unreviewed	regulation of cell proliferation [GO:0042127]
Q9N384	unreviewed	
Q9N575	unreviewed	
G5ECY7	unreviewed	actin cytoskeleton organization [GO:0030036]
O62305	reviewed	MAPK cascade [GO:0000165]; medium-term memory [GO:0072375]; peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]; positive regulation of gene expression [GO:0010628]; protein phosphorylation [GO:0006468]
G5ECZ0	unreviewed	
H2KYW5	unreviewed	determination of left/right asymmetry in nervous system [GO:0035545]; negative regulation of transcription by RNA polymerase II [GO:0000122]
H2KZ15	unreviewed	
H2L071	unreviewed	
O01525	unreviewed	
O16511	unreviewed	endoplasmic reticulum unfolded protein response [GO:0030968]; pharynx development [GO:0060465]
O45830	reviewed	
O77469	reviewed	extracellular matrix organization [GO:0030198]; multicellular organism development [GO:0007275]; positive regulation of locomotion [GO:0040017]; protein localization [GO:0008104]
P34556	reviewed	anterior/posterior axis specification, embryo [GO:0008595]; cell division [GO:0051301]; meiotic cell cycle [GO:0051321]; mitotic cell cycle [GO:0000278]; mitotic cell cycle phase transition [GO:0044772]; oocyte maturation [GO:0001556]; positive regulation of meiotic cell cycle [GO:0051446]; positive regulation of meiotic nuclear division [GO:0045836]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of protein serine/threonine kinase activity [GO:0071902]; protein phosphorylation [GO:0006468]
Q03604	reviewed	deoxyribonucleotide biosynthetic process [GO:0009263]; DNA replication [GO:0006260]
Q18065	unreviewed	
Q19980	reviewed	7,8-dihydroneopterin 3'-triphosphate biosynthetic process [GO:0035998]; dopamine biosynthetic process from tyrosine [GO:0006585]; melanin biosynthetic process [GO:0042438]; tetrahydrobiopterin biosynthetic process [GO:0006729]; tetrahydrofolate biosynthetic process [GO:0046654]
Q22994	unreviewed	
Q23390	unreviewed	pharynx development [GO:0060465]
Q8MYP1	unreviewed	protein sumoylation [GO:0016925]; synapsis [GO:0007129]
Q9TXW5	unreviewed	
Q9U5C2	unreviewed	
S6EZU2	unreviewed	regulation of Rho protein signal transduction [GO:0035023]
G5ED00	reviewed	synapse organization [GO:0050808]
Q20498	reviewed	positive regulation of GTPase activity [GO:0043547]; small GTPase mediated signal transduction [GO:0007264]
G5ED07	unreviewed	body morphogenesis [GO:0010171]; cell redox homeostasis [GO:0045454]; collagen and cuticulin-based cuticle development [GO:0040002]; nematode male tail mating organ morphogenesis [GO:0090597]; nematode male tail tip morphogenesis [GO:0045138]; oviposition [GO:0018991]; peptide cross-linking [GO:0018149]; positive regulation of embryonic development [GO:0040019]; protein deglutathionylation [GO:0080058]; protein folding [GO:0006457]; regulation of cell shape [GO:0008360]; response to endoplasmic reticulum stress [GO:0034976]
Q20344	unreviewed	innate immune response [GO:0045087]; steroid biosynthetic process [GO:0006694]
Q95QC4	reviewed	establishment of mitotic spindle localization [GO:0040001]; mitotic DNA damage checkpoint [GO:0044773]; multicellular organism development [GO:0007275]; negative regulation of microtubule depolymerization [GO:0007026]; protein phosphorylation [GO:0006468]; signal transduction in response to DNA damage [GO:0042770]
G5ED14	unreviewed	cell fate specification [GO:0001708]; embryo development ending in birth or egg hatching [GO:0009792]; nematode larval development [GO:0002119]; nematode male tail tip morphogenesis [GO:0045138]; positive regulation of transcription by RNA polymerase II [GO:0045944]; transcription, DNA-templated [GO:0006351]; uterus development [GO:0060065]; vulval development [GO:0040025]
G5ED20	unreviewed	chromosome segregation [GO:0007059]; negative regulation of vulval development [GO:0040027]; positive regulation of gene expression, epigenetic [GO:0045815]; reproduction [GO:0000003]
G5ED21	unreviewed	transcription by RNA polymerase I [GO:0006360]
O16638	unreviewed	
P34416	reviewed	
Q20476	unreviewed	protein homooligomerization [GO:0051260]
Q20759	unreviewed	
Q20769	unreviewed	
Q8MQ13	unreviewed	protein homooligomerization [GO:0051260]
Q94398	reviewed	camera-type eye development [GO:0043010]; pattern specification process [GO:0007389]; transcription by RNA polymerase II [GO:0006366]; visual perception [GO:0007601]
Q9GYK4	unreviewed	endosome transport via multivesicular body sorting pathway [GO:0032509]; late endosome to vacuole transport [GO:0045324]; protein transport [GO:0015031]; septum digestion after cytokinesis [GO:0000920]
Q9N2Z7	unreviewed	determination of adult lifespan [GO:0008340]; positive regulation of protein catabolic process [GO:0045732]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; regulation of protein catabolic process [GO:0042176]; ubiquitin-dependent protein catabolic process [GO:0006511]
Q9N4V4	reviewed	
Q9NET8	unreviewed	
Q9XTW8	unreviewed	
Q9XUW7	unreviewed	anatomical structure formation involved in morphogenesis [GO:0048646]; animal organ morphogenesis [GO:0009887]; cell development [GO:0048468]; endodermal cell fate specification [GO:0001714]; gastrulation [GO:0007369]; heart development [GO:0007507]; mesodermal cell fate specification [GO:0007501]; tissue development [GO:0009888]
G5EF16	unreviewed	
O02053	unreviewed	meiotic sister chromatid cohesion, centromeric [GO:0051754]; mitotic spindle assembly checkpoint [GO:0007094]; regulation of cell cycle [GO:0051726]; response to anoxia [GO:0034059]
O17038	unreviewed	
O17209	unreviewed	cuticle development involved in collagen and cuticulin-based cuticle molting cycle [GO:0042338]
O45503	reviewed	protein transport [GO:0015031]
P46563	reviewed	glycolytic process [GO:0006096]
P90868	unreviewed	proteasomal protein catabolic process [GO:0010498]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
G5ED39	reviewed	cellular protein localization [GO:0034613]; cortical granule exocytosis [GO:0060471]; eggshell formation [GO:0030703]; meiotic chromosome separation [GO:0051307]; mitotic cytokinesis [GO:0000281]; mitotic sister chromatid separation [GO:0051306]; multicellular organismal reproductive process [GO:0048609]; polar body extrusion after meiotic divisions [GO:0040038]; polarity specification of anterior/posterior axis [GO:0009949]; protein processing [GO:0016485]; regulation of centriole-centriole cohesion [GO:0030997]; regulation of exocytosis [GO:0017157]; regulation of locomotion [GO:0040012]; regulation of nematode larval development [GO:0061062]
Q1ZXS5	reviewed	autophagy [GO:0006914]; vesicle-mediated transport [GO:0016192]
G5ED42	unreviewed	potassium ion transmembrane transport [GO:0071805]
Q8T7Y4	unreviewed	cell-cell adhesion [GO:0098609]; chemical synaptic transmission [GO:0007268]; establishment or maintenance of epithelial cell apical/basal polarity [GO:0045197]; receptor clustering [GO:0043113]; receptor localization to synapse [GO:0097120]
G5ED46	unreviewed	associative learning [GO:0008306]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; olfactory learning [GO:0008355]; positive regulation of synapse assembly [GO:0051965]; positive regulation of synaptic transmission [GO:0050806]
Q9BKP8	unreviewed	
G5ED49	unreviewed	
Q17339	reviewed	meiotic cell cycle [GO:0051321]; multicellular organism development [GO:0007275]; negative regulation of gene expression [GO:0010629]; negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:2000623]; negative regulation of translation [GO:0017148]; oocyte fate determination [GO:0030716]; oogenesis [GO:0048477]; positive regulation of female gonad development [GO:2000196]; positive regulation of oocyte development [GO:0060282]; regulation of gene expression [GO:0010468]; regulation of germ cell proliferation [GO:1905936]
G5ED58	unreviewed	ciliary body morphogenesis [GO:0061073]; embryo development ending in birth or egg hatching [GO:0009792]; gonad development [GO:0008406]; mitotic spindle midzone assembly [GO:0051256]; mitotic spindle organization [GO:0007052]; positive regulation of locomotion [GO:0040017]; regulation of multicellular organism growth [GO:0040014]
G5ED63	unreviewed	DNA replication, removal of RNA primer [GO:0043137]; RNA phosphodiester bond hydrolysis, endonucleolytic [GO:0090502]
O45495	reviewed	postreplication repair [GO:0006301]; protein K63-linked ubiquitination [GO:0070534]; regulation of locomotion involved in locomotory behavior [GO:0090325]; regulation of protein localization to cell surface [GO:2000008]
H2KY76	unreviewed	
H2KYH4	unreviewed	cell fate determination [GO:0001709]; cell migration [GO:0016477]; regulation of neuron differentiation [GO:0045664]
O17072	unreviewed	negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription by RNA polymerase II [GO:0045944]
O45291	reviewed	
O45666	reviewed	determination of adult lifespan [GO:0008340]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter in response to stress [GO:0036003]; regulation of fatty acid metabolic process [GO:0019217]; regulation of lipid metabolic process [GO:0019216]
P34684	reviewed	anterior/posterior pattern specification [GO:0009952]; positive regulation of mesodermal cell fate specification [GO:0048337]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of vulval development [GO:0040026]; regulation of cell division [GO:0051302]; regulation of cell fate specification [GO:0042659]
P41936	reviewed	cell fate specification [GO:0001708]; pharyngeal muscle development [GO:0043282]; positive regulation of transcription by RNA polymerase II [GO:0045944]
Q18053	reviewed	multicellular organism development [GO:0007275]; Notch signaling pathway [GO:0007219]
Q21484	unreviewed	chromatin silencing at telomere [GO:0006348]; histone H4 acetylation [GO:0043967]
Q95QB3	unreviewed	transcription, DNA-templated [GO:0006351]
Q9XV46	reviewed	3'-UTR-mediated mRNA destabilization [GO:0061158]
G5ED81	unreviewed	
G5EDL3	unreviewed	mitotic spindle assembly [GO:0090307]; mitotic spindle organization [GO:0007052]; positive regulation of protein localization to centrosome [GO:1904781]; protein phosphorylation [GO:0006468]; regulation of cytokinesis [GO:0032465]
G5EEZ4	unreviewed	
G5EFD7	unreviewed	
G5EG39	unreviewed	cell proliferation [GO:0008283]; embryo development ending in birth or egg hatching [GO:0009792]; larval development [GO:0002164]; post-embryonic body morphogenesis [GO:0040032]; ubiquitin-dependent protein catabolic process [GO:0006511]
O01504	reviewed	translational elongation [GO:0006414]
O02323	reviewed	
O17066	unreviewed	DNA recombination [GO:0006310]; DNA repair [GO:0006281]; protein import into nucleus [GO:0006606]; snRNA import into nucleus [GO:0061015]
O44156	reviewed	proteasomal protein catabolic process [GO:0010498]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
P0CG71	reviewed	modification-dependent protein catabolic process [GO:0019941]; protein ubiquitination [GO:0016567]
P34286	reviewed	proteasomal protein catabolic process [GO:0010498]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
P34419	reviewed	
P34605	reviewed	cuticle development involved in collagen and cuticulin-based cuticle molting cycle [GO:0042338]; ER to Golgi vesicle-mediated transport [GO:0006888]; intra-Golgi vesicle-mediated transport [GO:0006891]; multicellular organism growth [GO:0035264]; protein secretion [GO:0009306]
Q03598	reviewed	protein K69-linked ufmylation [GO:1990592]
