Entry	Status	Gene ontology (molecular function)
Q19826	reviewed	DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]
Q20347	reviewed	ATP binding [GO:0005524]; JUN kinase kinase activity [GO:0008545]; MAP kinase kinase activity [GO:0004708]; mitogen-activated protein kinase kinase kinase binding [GO:0031435]; protein serine/threonine kinase activity [GO:0004674]
Q20660	unreviewed	metal ion binding [GO:0046872]
Q22020	unreviewed	antioxidant activity [GO:0016209]
Q23232	reviewed	
Q27488	reviewed	endopeptidase activity [GO:0004175]; identical protein binding [GO:0042802]; threonine-type endopeptidase activity [GO:0004298]
Q95005	reviewed	endopeptidase activity [GO:0004175]; threonine-type endopeptidase activity [GO:0004298]
Q95008	reviewed	endopeptidase activity [GO:0004175]; threonine-type endopeptidase activity [GO:0004298]
Q9N3H9	unreviewed	
Q9N4H6	unreviewed	glutathione transferase activity [GO:0004364]; maleylacetoacetate isomerase activity [GO:0016034]
Q9U2E4	unreviewed	beta-carotene 15,15'-monooxygenase activity [GO:0003834]; carotenoid dioxygenase activity [GO:0010436]; metal ion binding [GO:0046872]; monooxygenase activity [GO:0004497]; retinal isomerase activity [GO:0004744]
Q9XVR6	reviewed	NEDD8-specific protease activity [GO:0019784]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]; ubiquitin binding [GO:0043130]
Q9XXA2	unreviewed	microtubule binding [GO:0008017]; microtubule plus-end binding [GO:0051010]
Q9XXI4	unreviewed	
G5ED85	unreviewed	
Q10954	unreviewed	metal ion binding [GO:0046872]; mRNA binding [GO:0003729]
Q22676	unreviewed	nucleic acid binding [GO:0003676]
Q9BHL4	unreviewed	nucleic acid binding [GO:0003676]
U4PMB4	unreviewed	DNA-binding transcription factor activity [GO:0003700]; proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001077]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; zinc ion binding [GO:0008270]
G5ED95	unreviewed	ATP binding [GO:0005524]; isoleucine-tRNA ligase activity [GO:0004822]; tyrosine-tRNA ligase activity [GO:0004831]
G5EDR3	reviewed	protein phosphatase regulator activity [GO:0019888]
G5EDA0	unreviewed	nucleic acid binding [GO:0003676]
G5EDA3	unreviewed	
Q18282	unreviewed	
G5EDA6	unreviewed	
Q965W3	unreviewed	O-methyltransferase activity [GO:0008171]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]
Q9N4G9	reviewed	RNA binding [GO:0003723]
G5EDA8	unreviewed	
G5EDB5	unreviewed	
Q19569	reviewed	
G5EDB6	unreviewed	ATP binding [GO:0005524]; metalloendopeptidase activity [GO:0004222]
Q9XTG7	reviewed	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphatidylinositol-3,4,5-trisphosphate binding [GO:0005547]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
G5EDB8	unreviewed	proton-transporting ATPase activity, rotational mechanism [GO:0046961]
Q21821	unreviewed	
G5EDB9	reviewed	GTPase activator activity [GO:0005096]; Rap guanyl-nucleotide exchange factor activity [GO:0017034]
O44400	reviewed	
G5EDC2	unreviewed	
Q9XTC6	reviewed	ATP binding [GO:0005524]; MAP kinase kinase kinase activity [GO:0004709]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]
G5EDD4	unreviewed	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]
G5EDD8	unreviewed	ligase activity [GO:0016874]
Q19116	unreviewed	
G5EDE1	unreviewed	nucleic acid binding [GO:0003676]; transcription corepressor activity [GO:0003714]
Q9XWK6	unreviewed	nucleic acid binding [GO:0003676]
G5EDE4	unreviewed	RNA binding [GO:0003723]
G5EDE7	unreviewed	protein-containing complex binding [GO:0044877]; protein kinase binding [GO:0019901]
G5EDE8	unreviewed	mannose binding [GO:0005537]
G5EDF5	unreviewed	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation elongation factor activity [GO:0003746]
G5EDF6	unreviewed	
G5EDF7	reviewed	ATP binding [GO:0005524]; MAP kinase kinase activity [GO:0004708]; metal ion binding [GO:0046872]; mitogen-activated protein kinase kinase kinase binding [GO:0031435]; protein serine/threonine kinase activity [GO:0004674]; protein tyrosine kinase activity [GO:0004713]
O45323	unreviewed	aspartic-type endopeptidase activity [GO:0004190]
P46562	reviewed	aldehyde dehydrogenase (NAD) activity [GO:0004029]; glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity [GO:0043878]; L-aminoadipate-semialdehyde dehydrogenase activity [GO:0004043]
P91493	unreviewed	clathrin binding [GO:0030276]; phosphatidylserine binding [GO:0001786]; SNARE binding [GO:0000149]
Q9U307	unreviewed	ATP binding [GO:0005524]; glutamate-ammonia ligase activity [GO:0004356]
Q9XTQ7	reviewed	zinc ion transmembrane transporter activity [GO:0005385]
G5EDG2	reviewed	ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]
P34348	reviewed	ATPase binding [GO:0051117]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-dependent ATPase activity [GO:0008094]
G5EDG6	unreviewed	structural constituent of cuticle [GO:0042302]
C0HLB3	reviewed	proton-transporting ATPase activity, rotational mechanism [GO:0046961]
C0HLB4	reviewed	proton transmembrane transporter activity [GO:0015078]
Q18948	unreviewed	retinyl-palmitate esterase activity [GO:0050253]; triglyceride lipase activity [GO:0004806]
G5EDI1	unreviewed	
O45637	unreviewed	
P46064	reviewed	
P91281	unreviewed	
G5EDI8	unreviewed	ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]
G5EDJ0	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
G5EDL0	unreviewed	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]
L8E7Y1	unreviewed	
O45335	unreviewed	
O76665	unreviewed	protein dimerization activity [GO:0046983]
P41886	reviewed	ubiquitin protein ligase binding [GO:0031625]
P91349	reviewed	identical protein binding [GO:0042802]
Q18696	unreviewed	protein phosphatase binding [GO:0019903]
Q21747	unreviewed	
Q22053	reviewed	histone-glutamine methyltransferase activity [GO:1990259]; RNA binding [GO:0003723]; rRNA methyltransferase activity [GO:0008649]
G5EDN7	unreviewed	carbohydrate binding [GO:0030246]
Q9TZQ3	reviewed	endonuclease activity [GO:0004519]; protein self-association [GO:0043621]; ribonuclease T1 activity [GO:0046589]; RNA binding [GO:0003723]
G5EDN8	unreviewed	
Q33BL4	unreviewed	
G5EDP2	reviewed	lipid binding [GO:0008289]; propanoyl-CoA C-acyltransferase activity [GO:0033814]
O16488	unreviewed	
Q22388	unreviewed	
Q9NAF9	unreviewed	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
G5EDP9	unreviewed	1-phosphatidylinositol-3-kinase regulator activity [GO:0046935]; kinase activity [GO:0016301]; protein kinase binding [GO:0019901]
H2KYX1	unreviewed	
O17070	unreviewed	
O17860	unreviewed	hydrolase activity [GO:0016787]
P46561	reviewed	ATP binding [GO:0005524]; protein domain specific binding [GO:0019904]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
P50880	reviewed	structural constituent of ribosome [GO:0003735]
Q09530	reviewed	ATP binding [GO:0005524]; ATP-dependent 3'-5' RNA helicase activity [GO:0034459]; RNA binding [GO:0003723]
Q22656	unreviewed	ATPase activity, coupled to transmembrane movement of substances [GO:0042626]; ATP binding [GO:0005524]; efflux transmembrane transporter activity [GO:0015562]
Q8WTM0	unreviewed	
Q965N5	unreviewed	
G5EDQ5	unreviewed	
Q7JL62	unreviewed	kinesin binding [GO:0019894]; structural molecule activity [GO:0005198]
G5EFL9	unreviewed	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; protein dimerization activity [GO:0046983]
G5EG10	unreviewed	glutamate receptor activity [GO:0008066]; G protein-coupled receptor activity involved in regulation of postsynaptic membrane potential [GO:0099530]; neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration [GO:0099583]
H2L031	unreviewed	
O01579	unreviewed	catalytic activity [GO:0003824]
O18051	unreviewed	
O44447	unreviewed	
O62020	unreviewed	
P17139	reviewed	extracellular matrix structural constituent [GO:0005201]
P34303	reviewed	DNA binding [GO:0003677]; metal ion binding [GO:0046872]
P34663	reviewed	sequence-specific DNA binding [GO:0043565]
P34708	reviewed	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; metal ion binding [GO:0046872]; protein C-terminus binding [GO:0008022]; RNA polymerase II distal enhancer sequence-specific DNA binding [GO:0000980]; RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding [GO:0001162]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]
P52906	reviewed	proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001077]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; RNA polymerase II transcription factor binding [GO:0001085]; sequence-specific DNA binding [GO:0043565]; transcription factor activity, RNA polymerase II core promoter sequence-specific DNA binding [GO:0000983]
P53017	reviewed	
Q09436	reviewed	DNA binding [GO:0003677]; metal ion binding [GO:0046872]; mRNA 3'-UTR binding [GO:0003730]; protein domain specific binding [GO:0019904]; protein kinase binding [GO:0019901]
Q11103	reviewed	
Q18241	unreviewed	ATP binding [GO:0005524]
Q18508	reviewed	DNA binding [GO:0003677]; protein-containing complex scaffold activity [GO:0032947]
Q20956	unreviewed	
Q21127	unreviewed	
Q21955	reviewed	nuclear hormone receptor binding [GO:0035257]; transcription coactivator activity [GO:0003713]
Q22292	reviewed	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding [GO:0003705]
Q22510	unreviewed	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]
Q65ZG6	unreviewed	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; nucleic acid binding [GO:0003676]
Q86G90	unreviewed	Ran GTPase binding [GO:0008536]
Q8ITV6	unreviewed	
Q93560	reviewed	chromatin DNA binding [GO:0031490]; enhancer sequence-specific DNA binding [GO:0001158]; histone deacetylase binding [GO:0042826]; metal ion binding [GO:0046872]; proximal promoter DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001078]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]
Q93831	unreviewed	
Q93899	reviewed	sequence-specific DNA binding [GO:0043565]
Q95ZK7	reviewed	protein domain specific binding [GO:0019904]; RNA binding [GO:0003723]
Q966C6	reviewed	calmodulin binding [GO:0005516]; RNA binding [GO:0003723]
Q9N4Q7	reviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
Q9U2C9	reviewed	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
Q9U3P1		
Q9XVD5	reviewed	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
G5EDS9	unreviewed	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
G5EDT1	reviewed	protein C-terminus binding [GO:0008022]; RNA polymerase II activating transcription factor binding [GO:0001102]; RNA polymerase II regulatory region DNA binding [GO:0001012]
G5EDT6	reviewed	ATP binding [GO:0005524]; exonuclease activity [GO:0004527]; JUN kinase kinase activity [GO:0008545]; MAP kinase kinase activity [GO:0004708]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]; protein tyrosine kinase activity [GO:0004713]
H2L0D2	unreviewed	
Q20369	unreviewed	
Q8WTJ8	unreviewed	
Q95QN6	reviewed	zinc ion binding [GO:0008270]
G5EFF4	unreviewed	RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
O02219	reviewed	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]; RNA polymerase II transcription factor binding [GO:0001085]
O17894	unreviewed	distal enhancer DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001205]; transcription regulatory region sequence-specific DNA binding [GO:0000976]
O17932	unreviewed	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
O61924	reviewed	DNA-binding transcription factor activity [GO:0003700]; proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001077]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; zinc ion binding [GO:0008270]
O61955	reviewed	RNA 7-methylguanosine cap binding [GO:0000340]; translation initiation factor activity [GO:0003743]
Q09509	reviewed	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; tetrahydrofolylpolyglutamate synthase activity [GO:0004326]
Q18212	reviewed	ATP binding [GO:0005524]; helicase activity [GO:0004386]; RNA binding [GO:0003723]; transcription factor binding [GO:0008134]
Q18662	unreviewed	
Q7YWS9	unreviewed	protein dimerization activity [GO:0046983]
Q86MD3	unreviewed	DNA-binding transcription factor activity [GO:0003700]; mitogen-activated protein kinase binding [GO:0051019]
Q9XUK2	unreviewed	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]
Q9XUK7	reviewed	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; nuclear receptor transcription coactivator activity [GO:0030374]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; signaling receptor activity [GO:0038023]; steroid hormone receptor activity [GO:0003707]; transcription factor binding [GO:0008134]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; zinc ion binding [GO:0008270]
G5EDU6	unreviewed	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; proximal promoter DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001078]; sequence-specific DNA binding [GO:0043565]
O45550	unreviewed	core promoter binding [GO:0001047]; protein heterodimerization activity [GO:0046982]; TBP-class protein binding [GO:0017025]; transcription corepressor activity [GO:0003714]
G5EDV3	unreviewed	DNA binding [GO:0003677]; ribonucleoprotein complex binding [GO:0043021]
Q20129	unreviewed	
G5EDV7	unreviewed	
G5EDW1	reviewed	
Q22618	reviewed	double-stranded RNA adenosine deaminase activity [GO:0003726]; double-stranded RNA binding [GO:0003725]; metal ion binding [GO:0046872]; tRNA-specific adenosine deaminase activity [GO:0008251]
G5EDW2	reviewed	carbohydrate binding [GO:0030246]; endopeptidase activity [GO:0004175]; G protein-coupled receptor activity [GO:0004930]; protein homodimerization activity [GO:0042803]; transmembrane signaling receptor activity [GO:0004888]
G5EDW5	unreviewed	metalloendopeptidase activity [GO:0004222]
P34258	reviewed	
G5EDW7	reviewed	
G5EDW8	unreviewed	oxidoreductase activity [GO:0016491]
G5EE98	unreviewed	ligase activity [GO:0016874]
G5EDY0	reviewed	1-phosphatidylinositol-3-kinase activity [GO:0016303]; 1-phosphatidylinositol-4-phosphate 3-kinase activity [GO:0035005]; phosphatidylinositol binding [GO:0035091]
O17981	unreviewed	
G5EDY3	unreviewed	ligase activity [GO:0016874]
Q18488	unreviewed	
Q9XUY6	unreviewed	
O17218	unreviewed	structural constituent of ribosome [GO:0003735]
O18180	unreviewed	structural constituent of ribosome [GO:0003735]
O45784	unreviewed	protein heterodimerization activity [GO:0046982]; transcription factor binding [GO:0008134]; transcription regulatory region DNA binding [GO:0044212]
P47991	reviewed	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
P48154	reviewed	structural constituent of ribosome [GO:0003735]
Q18036	unreviewed	
Q18809	unreviewed	protein dimerization activity [GO:0046983]
Q18869	unreviewed	lipid binding [GO:0008289]
Q22003	unreviewed	
Q9N3S5	unreviewed	ATP binding [GO:0005524]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]; signaling receptor binding [GO:0005102]
Q9N415	unreviewed	
Q9XWW1	reviewed	peptidase activity [GO:0008233]
G5EDZ9	unreviewed	cysteine-type endopeptidase inhibitor activity [GO:0004869]
G5EE12	unreviewed	
Q18512	unreviewed	nucleic acid binding [GO:0003676]
Q19424	unreviewed	
G5EE18	unreviewed	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; sequence-specific DNA binding [GO:0043565]
